,SessionId,VisitorId,ShopperId,serverTime,PageName,PageSection,PageStage,ActualDeviceUIType,UserAgent,_new_repeat,_visit_number,channel_id,customer_detail,CouponCode,OperatingSystem,ComboIdSelected,TilePositionSelected,PageNumberSelected,PerPageSelected,SessionStepSelected,GalleryActionSelected,ProjectFlowSelected,GeoCountry,GeoRegion,GeoState,GeoCity,GeoPostalCode,combo_id,attribute_id,attribute_name,attribute_value
79709,7621,7565,2,90227,20,0,0,1,89,0,0,22,2,33,0,4455,13,181,0,277,2,1,0,44,44,1897,2762,4455,1362,Color,Blue
79710,7621,7565,2,90227,20,0,0,1,89,0,0,22,2,33,0,4455,13,181,0,277,2,1,0,44,44,1897,2762,4455,1362,Color,White
79718,88,22,11,60133,20,0,0,0,988,1,19,19,56,97,5,832,5,193,0,63,2,1,0,47,47,993,1405,832,1362,Color,White
79728,3802,3781,2,6939,20,0,0,0,1194,0,0,17,2,22,1,832,24,1,2,321,3,1,0,6,6,255,5855,832,1362,Color,White
79738,84,83,2,60134,23,0,0,0,1063,0,0,22,2,22,5,9612,0,0,0,1,4,1,0,47,47,2384,1448,9612,1362,Color,Red
79742,84,83,2,60134,23,0,0,0,1063,0,0,22,2,22,5,9612,0,0,0,1,4,1,0,47,47,2384,1448,9612,1362,Color,Yellow
79749,84,83,2,60286,23,0,0,0,1063,0,0,22,2,22,5,9612,0,0,0,1,4,1,0,47,47,2384,1448,9612,1362,Color,Red
79753,84,83,2,60286,23,0,0,0,1063,0,0,22,2,22,5,9612,0,0,0,1,4,1,0,47,47,2384,1448,9612,1362,Color,Yellow
79760,464,459,2,17571,23,0,0,0,988,0,11,17,2,22,5,9612,17,0,0,18,3,1,0,35,35,1506,5593,9612,1362,Color,Red
79764,464,459,2,17571,23,0,0,0,988,0,11,17,2,22,5,9612,17,0,0,18,3,1,0,35,35,1506,5593,9612,1362,Color,Yellow
79771,574,569,214,55901,20,0,0,0,797,1,19,1,68,0,4,9612,17,79,0,207,3,1,0,16,16,1150,3958,9612,1362,Color,Red
79775,574,569,214,55901,20,0,0,0,797,1,19,1,68,0,4,9612,17,79,0,207,3,1,0,16,16,1150,3958,9612,1362,Color,Yellow
79782,574,569,214,55929,20,0,0,0,797,1,19,1,68,0,4,9612,0,79,0,207,1,1,0,16,16,1150,3958,9612,1362,Color,Red
79786,574,569,214,55929,20,0,0,0,797,1,19,1,68,0,4,9612,0,79,0,207,1,1,0,16,16,1150,3958,9612,1362,Color,Yellow
79793,811,806,2,11966,32,0,0,1,738,0,28,22,2,22,0,9612,8,141,0,131,3,1,0,51,51,499,1542,9612,1362,Color,Red
79797,811,806,2,11966,32,0,0,1,738,0,28,22,2,22,0,9612,8,141,0,131,3,1,0,51,51,499,1542,9612,1362,Color,Yellow
79804,811,806,2,12137,32,0,0,1,738,0,28,22,2,22,0,9612,8,141,0,131,3,1,0,51,51,499,1542,9612,1362,Color,Red
79808,811,806,2,12137,32,0,0,1,738,0,28,22,2,22,0,9612,8,141,0,131,3,1,0,51,51,499,1542,9612,1362,Color,Yellow
79815,990,984,362,61652,20,0,0,0,894,0,19,22,1,22,4,9612,16,29,0,179,3,1,0,32,32,1896,196,9612,1362,Color,Red
79819,990,984,362,61652,20,0,0,0,894,0,19,22,1,22,4,9612,16,29,0,179,3,1,0,32,32,1896,196,9612,1362,Color,Yellow
79826,4795,4769,2,75852,32,0,0,0,1148,0,0,1,2,0,5,9612,35,226,0,354,3,1,0,29,29,502,1720,9612,1362,Color,Red
79830,4795,4769,2,75852,32,0,0,0,1148,0,0,1,2,0,5,9612,35,226,0,354,3,1,0,29,29,502,1720,9612,1362,Color,Yellow
79837,4939,4911,1743,97365,32,0,0,1,1376,0,11,5,0,97,2,9612,5,141,0,116,3,1,0,44,44,1897,2769,9612,1362,Color,Red
79841,4939,4911,1743,97365,32,0,0,1,1376,0,11,5,0,97,2,9612,5,141,0,116,3,1,0,44,44,1897,2769,9612,1362,Color,Yellow
79848,4939,4911,1743,97374,32,0,0,1,1376,0,11,5,0,97,2,9612,0,141,0,116,1,1,0,44,44,1897,2769,9612,1362,Color,Red
79852,4939,4911,1743,97374,32,0,0,1,1376,0,11,5,0,97,2,9612,0,141,0,116,1,1,0,44,44,1897,2769,9612,1362,Color,Yellow
79859,7496,7437,2,24749,32,0,0,0,1008,0,11,22,2,61,5,9612,79,0,0,13,3,1,0,11,11,0,0,9612,1362,Color,Red
79863,7496,7437,2,24749,32,0,0,0,1008,0,11,22,2,61,5,9612,79,0,0,13,3,1,0,11,11,0,0,9612,1362,Color,Yellow
79870,7820,7759,2,53661,32,0,0,0,1012,0,11,5,2,97,5,9612,1,79,0,283,2,1,0,24,24,1113,3491,9612,1362,Color,Red
79874,7820,7759,2,53661,32,0,0,0,1012,0,11,5,2,97,5,9612,1,79,0,283,2,1,0,24,24,1113,3491,9612,1362,Color,Yellow
79881,9535,9468,2,99707,20,0,0,0,1012,0,0,22,2,22,5,9612,42,0,2,141,3,0,0,6,6,38,5911,9612,1362,Color,Red
79885,9535,9468,2,99707,20,0,0,0,1012,0,0,22,2,22,5,9612,42,0,2,141,3,0,0,6,6,38,5911,9612,1362,Color,Yellow
79892,10159,10089,3678,45097,20,0,0,0,1048,1,0,17,29,41,5,9612,2,0,2,327,1,1,0,6,6,2886,6165,9612,1362,Color,Red
79896,10159,10089,3678,45097,20,0,0,0,1048,1,0,17,29,41,5,9612,2,0,2,327,1,1,0,6,6,2886,6165,9612,1362,Color,Yellow
79903,13264,13174,4872,45965,35,0,0,0,988,1,11,18,168,0,5,9612,0,141,0,74,0,1,0,11,11,2088,2266,9612,1362,Color,Red
79907,13264,13174,4872,45965,35,0,0,0,988,1,11,18,168,0,5,9612,0,141,0,74,0,1,0,11,11,2088,2266,9612,1362,Color,Yellow
79920,33,33,2,60158,20,0,0,2,1255,0,0,5,2,97,2,2454,0,215,0,2,4,1,0,19,19,1607,2957,2454,1362,Color,Green
79941,94,92,2,60321,20,0,0,0,877,0,0,22,2,22,4,2454,3,79,0,115,3,1,0,6,6,2508,5825,2454,1362,Color,Green
79962,118,116,2,61872,20,0,0,0,1075,0,0,17,2,22,5,2454,14,0,0,1,3,1,0,45,45,680,4710,2454,1362,Color,Green
79983,118,116,2,62021,20,0,0,0,1075,0,0,17,2,22,5,2454,0,0,0,1,1,1,0,45,45,680,4710,2454,1362,Color,Green
80004,125,123,2,62578,20,0,0,0,1012,0,0,22,2,97,5,2454,0,0,0,1,4,1,0,6,6,2467,6209,2454,1362,Color,Green
80025,125,123,2,62599,20,0,0,0,1012,0,0,22,2,97,5,2454,0,0,0,1,4,1,0,6,6,2467,6209,2454,1362,Color,Green
80046,136,134,47,64111,20,0,0,0,916,0,11,17,0,22,4,2454,0,0,0,85,4,0,0,45,45,138,5101,2454,1362,Color,Green
80067,136,134,47,64907,20,0,0,0,916,0,11,17,0,22,4,2454,0,0,0,85,4,0,0,45,45,138,5101,2454,1362,Color,Green
80088,186,185,2,67847,39,0,0,0,949,0,11,20,2,97,5,2454,26,0,2,207,2,1,0,40,40,1524,1015,2454,1362,Color,Green
80109,196,194,2,68060,20,0,0,0,919,0,0,22,2,22,4,2454,0,0,0,1,4,1,0,12,12,1553,1949,2454,1362,Color,Green
80130,332,328,2,66218,23,0,0,0,817,0,0,1,2,0,4,2454,0,0,0,1,4,1,0,45,45,1728,4671,2454,1362,Color,Green
80151,332,328,2,66265,23,0,0,0,817,0,0,1,2,0,4,2454,0,0,0,1,4,1,0,45,45,1728,4671,2454,1362,Color,Green
80172,343,339,129,67259,20,0,0,0,1012,0,0,2,0,97,5,2454,0,0,0,115,4,1,0,39,39,1043,6264,2454,1362,Color,Green
80193,343,339,129,67360,20,0,0,0,1012,0,0,2,0,97,5,2454,0,0,0,115,0,1,0,39,39,1043,6264,2454,1362,Color,Green
80214,395,392,2,10766,20,0,0,0,1012,0,0,5,2,97,5,2454,10,0,0,1,3,1,0,6,6,2965,6089,2454,1362,Color,Green
80235,395,392,2,10858,20,0,0,0,1012,0,0,5,2,97,5,2454,0,0,0,1,1,1,0,6,6,2965,6089,2454,1362,Color,Green
80256,419,416,2,12514,20,0,0,0,1180,0,11,1,2,65,1,2454,0,0,0,115,4,1,0,11,11,346,2218,2454,1362,Color,Green
80277,680,675,2,62629,20,0,0,2,1262,0,28,17,2,0,2,2454,0,0,0,115,4,0,0,7,7,720,5210,2454,1362,Color,Green
80298,680,675,2,62946,20,0,0,2,1262,0,28,17,2,0,2,2454,3,79,0,299,2,0,0,7,7,720,5210,2454,1362,Color,Green
80319,791,787,2,11953,20,0,0,0,913,0,0,1,2,0,4,2454,0,0,0,115,4,1,0,42,42,1067,1851,2454,1362,Color,Green
80340,791,787,2,11998,20,0,0,0,913,0,0,1,2,0,4,2454,0,0,0,115,4,1,0,42,42,1067,1851,2454,1362,Color,Green
80361,791,787,2,12044,20,0,0,0,913,0,0,1,2,0,4,2454,0,0,0,115,0,1,0,42,42,1067,1851,2454,1362,Color,Green
80382,791,787,2,12205,20,0,0,0,913,0,0,1,2,0,4,2454,0,0,0,115,1,1,0,42,42,1067,1851,2454,1362,Color,Green
80403,856,851,2,18404,20,0,0,0,919,0,0,5,2,97,4,2454,46,79,0,300,2,1,0,18,18,2052,4291,2454,1362,Color,Green
80424,922,917,2,19750,32,0,0,0,1012,0,23,5,2,97,5,2454,0,0,0,1,4,0,0,11,11,3018,2391,2454,1362,Color,Green
80445,1102,1096,2,65137,23,0,0,1,1339,0,0,17,2,22,2,2454,3,79,0,131,0,1,0,37,37,1230,3032,2454,1362,Color,Green
80466,1150,1144,410,67309,20,0,0,2,1255,1,0,17,39,0,2,2454,0,0,0,1,4,1,0,45,45,1274,4911,2454,1362,Color,Green
80487,1150,1144,410,67365,20,0,0,2,1255,1,0,17,39,0,2,2454,0,0,0,1,1,1,0,45,45,1274,4911,2454,1362,Color,Green
80508,1150,1144,410,67811,20,0,0,2,1255,1,0,17,39,0,2,2454,0,0,0,1,4,1,0,45,45,1274,4911,2454,1362,Color,Green
80529,1175,1169,417,55258,20,0,0,0,835,1,28,17,71,22,4,2454,4,79,0,274,3,1,0,21,21,2682,153,2454,1362,Color,Green
80550,1175,1169,417,55323,20,0,0,0,835,1,28,17,71,22,4,2454,0,79,0,274,1,1,0,21,21,2682,153,2454,1362,Color,Green
80571,1313,1308,2,65548,20,0,0,0,988,0,0,5,2,97,5,2454,0,0,0,115,4,0,0,17,17,1085,3295,2454,1362,Color,Green
80592,1313,1308,2,65588,20,0,0,0,988,0,0,5,2,97,5,2454,0,0,0,115,1,0,0,17,17,1085,3295,2454,1362,Color,Green
80613,1343,1339,2,68131,20,0,0,0,894,0,0,9,2,0,4,2454,0,0,0,274,4,1,0,40,40,2207,1154,2454,1362,Color,Green
80634,1343,1339,2,68156,20,0,0,0,894,0,0,9,2,0,4,2454,0,0,0,274,1,1,0,40,40,2207,1154,2454,1362,Color,Green
80655,1431,1428,504,60252,25,0,0,0,1012,1,11,5,56,97,5,2454,11,0,0,115,0,1,0,4,4,2140,4529,2454,1362,Color,Green
80676,1360,1356,2,60620,32,0,0,0,924,0,0,22,2,0,4,2454,68,79,0,141,3,1,0,20,20,470,4489,2454,1362,Color,Green
80697,1431,1428,504,61617,25,0,0,0,1012,1,11,5,56,97,5,2454,3,0,0,74,3,1,0,4,4,2140,4529,2454,1362,Color,Green
80718,1431,1428,504,62403,25,0,0,0,1012,1,11,5,56,97,5,2454,3,0,0,96,3,1,0,4,4,2140,4529,2454,1362,Color,Green
80739,1431,1428,504,62413,25,0,0,0,1012,1,11,5,56,97,5,2454,0,0,0,96,1,1,0,4,4,2140,4529,2454,1362,Color,Green
80760,1487,1485,2,64142,23,0,0,0,1012,0,0,5,2,97,5,2454,0,79,0,207,4,1,0,33,33,2862,535,2454,1362,Color,Green
80781,1791,1785,2,75143,20,0,0,0,926,0,11,1,2,0,4,2454,0,79,0,115,4,1,0,50,50,2331,3675,2454,1362,Color,Green
80802,1791,1785,2,75178,20,0,0,0,926,0,11,1,2,0,4,2454,0,79,0,115,4,1,0,50,50,2331,3675,2454,1362,Color,Green
80823,1932,1926,2,13840,30,0,0,0,967,0,0,17,2,22,5,2454,0,0,0,18,4,1,0,29,29,2250,1682,2454,1362,Color,Green
80844,2016,2009,2,20341,20,0,0,0,1028,0,0,22,2,22,5,2454,0,0,0,1,4,1,0,49,49,406,6439,2454,1362,Color,Green
80865,2016,2009,2,20733,20,0,0,0,1028,0,0,22,2,22,5,2454,0,215,0,321,4,1,0,49,49,406,6439,2454,1362,Color,Green
80886,2035,2028,2,21668,20,0,0,0,1012,0,0,5,2,97,5,2454,0,0,0,115,4,1,0,38,38,3179,4563,2454,1362,Color,Green
80907,1876,1869,2,21838,32,0,0,0,1012,0,0,5,2,97,5,2454,90,0,2,319,3,1,0,31,31,2067,4371,2454,1362,Color,Green
80928,2074,2068,727,56006,20,0,0,0,830,0,19,1,0,97,4,2454,29,0,2,321,3,1,0,36,36,352,678,2454,1362,Color,Green
80949,2123,2116,2,59336,20,0,0,0,1012,0,0,5,2,97,5,2454,0,0,0,1,4,1,0,45,45,1661,5093,2454,1362,Color,Green
80970,2326,2270,793,74022,20,0,0,0,988,0,0,17,1,22,5,2454,3,79,0,115,3,1,0,37,37,496,3096,2454,1362,Color,Green
80991,2538,2528,2,67448,20,0,0,0,988,0,0,5,2,97,5,2454,0,0,0,115,4,1,0,6,6,1585,5702,2454,1362,Color,Green
81012,2535,2525,2,67556,20,0,0,0,861,0,0,17,2,22,4,2454,3,79,0,115,0,1,0,45,45,2504,5041,2454,1362,Color,Green
81033,2535,2525,2,67569,20,0,0,0,861,0,0,17,2,22,4,2454,3,79,0,115,2,1,0,45,45,2504,5041,2454,1362,Color,Green
81054,2538,2528,2,67659,20,0,0,0,988,0,0,5,2,97,5,2454,0,0,0,115,1,1,0,6,6,1585,5702,2454,1362,Color,Green
81075,2598,2589,910,15177,20,0,0,0,830,0,19,5,0,97,4,2454,26,0,2,105,3,1,0,5,5,488,5464,2454,1362,Color,Green
81096,2699,2689,2,20316,20,0,0,0,1012,0,0,5,2,97,5,2454,46,79,0,115,2,1,0,12,12,123,2021,2454,1362,Color,Green
81117,2793,2784,970,72309,32,0,0,0,988,1,11,17,3,22,5,2454,0,0,0,253,4,1,0,18,18,2208,4342,2454,1362,Color,Green
81138,2955,2946,1043,71865,20,0,0,0,967,1,0,5,3,97,5,2454,0,0,0,1,4,1,0,29,29,502,1730,2454,1362,Color,Green
81159,3036,3025,2,76550,20,0,0,0,898,0,0,22,2,22,4,2454,3,79,0,115,2,1,0,11,11,464,2219,2454,1362,Color,Green
81180,3080,3069,2,70109,32,0,0,0,988,0,0,17,2,22,5,2454,0,0,0,198,4,1,0,15,15,2390,5317,2454,1362,Color,Green
81201,3080,3069,2,70256,32,0,0,0,988,0,0,17,2,22,5,2454,0,0,0,198,4,1,0,15,15,2390,5317,2454,1362,Color,Green
81222,3080,3069,2,70344,32,0,0,0,988,0,0,17,2,22,5,2454,0,0,0,198,1,1,0,15,15,2390,5317,2454,1362,Color,Green
81243,3092,3081,1086,70472,23,0,0,0,958,1,0,17,100,0,5,2454,0,0,0,1,4,1,0,12,12,47,1930,2454,1362,Color,Green
81264,3092,3081,1086,70567,23,0,0,0,958,1,0,17,100,0,5,2454,0,0,0,1,4,1,0,12,12,47,1930,2454,1362,Color,Green
81285,3092,3081,1086,70587,23,0,0,0,958,1,0,17,100,0,5,2454,0,0,0,1,0,1,0,12,12,47,1930,2454,1362,Color,Green
81306,3075,3064,2,70670,20,0,0,0,926,0,0,1,2,0,4,2454,68,79,0,299,2,1,0,50,50,2331,3675,2454,1362,Color,Green
